872.37
870.0
868.39
865.91
864.58
861.4
857.84
853.64
851.15
847.27
849.08
849.85
856.75
844.93
849.67
847.81
851.0
851.36
849.27
846.55
842.17
837.32
840.03
838.96
834.85
830.06
829.88
829.23
821.62
820.13
818.26
815.24
820.19
823.83
845.03
856.98
858.45
849.53
844.43
828.17
824.37
829.02
827.46
830.94
829.53
829.86
826.01
827.18
825.21
813.02
807.77
808.01
792.45
802.88
804.57
809.93
807.8
809.68
812.2
815.2
812.5
809.84
815.65
817.89
815.34
807.9
809.45
795.17
791.47
776.18
778.22
764.46
764.33
775.88
789.44
785.79
780.23
779.0
785.0
784.8
775.97
786.16
779.98
775.16
753.22
771.75
780.29
805.59
811.98
802.03
781.1
782.19
788.42
805.48
809.9
819.56
817.35
822.1
828.55
835.74
824.06
821.63
827.09
821.49
806.84
804.6
804.08
811.77
809.57
814.17
800.71
803.08
801.23
802.79
800.38
804.06
802.64
810.06
810.73
802.65
814.96
815.95
805.03
799.78
795.39
797.97
801.23
790.46
788.72
798.82
788.48
802.84
807.99
808.02
796.87
791.4
789.85
791.92
795.82
793.22
791.3
793.6
796.59
796.95
799.65
802.75
805.42
801.19
805.96
807.05
808.2
808.49
807.48
805.23
806.93
797.25
798.92
800.12
800.94
791.34
765.84
761.97
757.65
757.52
759.28
754.41
757.08
753.41
753.2
735.63
735.8
729.48
732.51
727.2
717.78
707.26
708.97
704.89
710.25
703.53
695.19
691.26
681.14
685.2
714.87
710.47
708.88
706.13
704.25
724.25
732.19
733.25
731.88
733.19
742.52
742.93
731.09
730.06
735.86
744.27
748.46
748.85
747.6
736.93
738.1
733.03
717.25
721.71
715.31
721.78
720.19
730.3
724.83
728.07
730.55
739.38
729.13
725.18
714.71
711.37
708.44
714.41
707.88
705.06
721.46
725.37
742.21
737.77
780.0
774.92
776.25
787.68
780.0
775.39
771.91
764.32
757.54
759.47
760.12
768.07
758.57
765.12
769.67
762.9
768.34
765.89
753.28
754.84
757.56
760.05
762.16
